ID,NumberofVisits,LnInc,Sex,LnAge,HHSize
1649,0,11.73606902,1,4.127134385,2
1650,0,10.76848499,0,3.988984047,1
1651,0,11.19134184,0,2.772588722,4
1652,0,11.73606902,1,4.043051268,2
1653,1,10.91508846,1,4.060443011,2
1654,1,11.37939407,0,4.158883083,2
1655,0,11.73606902,0,4.304065093,2
1656,1,11.37939407,0,4.060443011,2
1657,0,10.65725935,1,2.833213344,3
1658,0,9.76995616,1,3.610917913,3
1659,1,10.81977828,0,3.63758616,8
1660,1,11.37939407,1,4.007333185,2
1661,6,11.08214255,1,3.850147602,4
1662,1,11.08214255,0,3.912023005,4
1663,0,11.73606902,1,2.397895273,2
1664,0,11.37939407,1,2.833213344,5
1665,0,11.37939407,1,2.63905733,5
1666,0,11.37939407,0,3.871201011,5
1667,0,11.37939407,0,4.110873864,2
1668,0,11.91839057,0,3.663561646,5
1669,0,10.53209621,0,3.871201011,3
1670,0,10.91508846,1,3.912023005,4
1671,0,9.76995616,0,4.143134726,1
1672,0,10.02127059,1,3.295836866,1
1673,0,11.08214255,0,3.63758616,5
1674,1,11.08214255,0,2.63905733,5
1675,0,9.76995616,1,3.951243719,2
1676,0,10.76848499,0,3.526360525,2
1677,0,10.91508846,1,2.772588722,4
1678,0,10.76848499,1,3.737669618,4
1679,0,11.37939407,0,3.871201011,5
1680,0,10.91508846,0,2.63905733,3
1681,0,10.22194128,1,4.219507705,2
1682,1,11.73606902,1,3.912023005,2
1683,2,11.37939407,1,4.025351691,2
1684,0,11.37939407,0,3.828641396,4
1685,0,10.30895266,1,2.833213344,5
1686,0,10.30895266,1,3.850147602,2
1687,1,10.76848499,0,3.988984047,1
1688,0,11.37939407,1,3.258096538,6
1689,1,11.37939407,0,2.995732274,6
1690,0,11.08214255,0,3.496507561,4
1691,0,12.20607265,1,4.007333185,2
1692,0,10.81977828,0,3.36729583,3
1693,0,11.37939407,0,4.007333185,4
1694,1,11.11988288,0,3.663561646,5
1695,0,11.37939407,0,2.48490665,5
1696,0,10.30895266,0,4.204692619,3
1697,0,11.08214255,1,3.465735903,4
1698,0,11.08214255,0,3.526360525,4
1699,0,9.903487553,1,3.871201011,5
1700,0,9.903487553,0,3.891820298,5
1701,0,11.11988288,1,3.610917913,5
1702,4,11.73606902,0,4.007333185,2
1703,0,11.37939407,1,3.737669618,4
1704,0,11.37939407,1,2.63905733,4
1705,0,11.73606902,1,4.094344562,2
1706,0,11.19134184,1,3.891820298,3
1707,2,11.73606902,1,4.060443011,3
1708,0,11.73606902,1,3.970291914,3
1709,0,11.91839057,0,4.17438727,3
1710,0,12.07254125,1,3.80666249,3
1711,0,12.07254125,1,2.833213344,3
1712,0,12.07254125,0,3.80666249,3
1713,1,11.73606902,1,3.871201011,4
1714,2,11.73606902,1,2.772588722,4
1715,0,10.81977828,1,3.871201011,5
1716,1,10.81977828,0,2.48490665,5
1717,0,11.37939407,1,3.258096538,4
1718,0,10.81977828,1,3.33220451,3
1719,0,9.328123408,0,3.218875825,2
1720,0,10.30895266,1,3.433987204,4
1721,0,11.37939407,1,4.127134385,4
1722,0,10.30895266,1,2.944438979,5
1723,0,11.19134184,1,3.713572067,1
1724,21,10.65725935,1,3.688879454,4
1725,0,11.37939407,0,3.17805383,3
1726,0,10.30895266,1,3.044522438,4
1727,2,11.08214255,1,3.610917913,2
1728,3,11.08214255,0,3.784189634,2
1729,0,11.37939407,0,3.931825633,3
1730,0,11.37939407,1,3.951243719,2
1731,0,11.37939407,1,3.970291914,2
1732,0,11.37939407,1,3.713572067,6
1733,0,10.65725935,1,3.36729583,4
1734,0,10.30895266,0,4.276666119,3
1735,3,10.22194128,1,3.433987204,2
1736,0,11.37939407,1,3.688879454,3
1737,0,11.37939407,1,2.833213344,3
1738,0,11.37939407,0,3.850147602,3
1739,0,10.81977828,1,3.135494216,4
1740,0,11.37939407,1,3.737669618,4
1741,0,11.19134184,1,3.761200116,4
1742,0,10.65725935,1,3.761200116,3
1743,0,11.73606902,1,3.663561646,5
1744,0,9.328123408,0,3.295836866,4
1745,0,11.11988288,1,3.737669618,4
1746,0,10.38899537,1,3.295836866,1
1747,1,11.19134184,1,4.204692619,2
1748,0,10.02127059,0,3.610917913,2
1749,0,10.81977828,0,3.091042453,6
1750,0,10.30895266,0,3.258096538,5
1751,0,11.91839057,1,4.219507705,3
1752,0,10.81977828,1,2.944438979,5
1753,0,11.11988288,0,3.36729583,3
1754,0,9.903487553,1,3.401197382,3
1755,0,10.81977828,1,3.526360525,5
1756,0,10.30895266,1,3.17805383,3
1757,0,11.73606902,1,2.944438979,5
1758,0,10.81977828,1,3.258096538,3
1759,0,9.076808979,1,4.110873864,1
1760,0,9.076808979,1,3.401197382,1
1761,1,12.07254125,1,3.850147602,4
1762,3,11.91839057,1,3.401197382,5
1763,1,9.76995616,0,3.713572067,4
1764,0,11.11988288,1,3.496507561,5
1765,0,11.11988288,0,3.258096538,3
1766,0,10.30895266,1,3.36729583,4
1767,1,11.11988288,0,3.36729583,8
1768,0,9.903487553,1,2.944438979,4
1769,0,10.81977828,1,3.433987204,2
1770,0,10.30895266,1,3.555348061,3
1771,0,11.11988288,1,3.891820298,5
1772,2,10.65725935,1,4.043051268,1
1773,2,11.08214255,1,3.761200116,2
1774,0,9.328123408,1,3.091042453,3
1775,0,10.22194128,1,3.63758616,4
1776,0,10.81977828,1,3.688879454,6
1777,0,11.37939407,1,3.951243719,5
1778,0,11.08214255,0,3.828641396,1
1779,0,10.65725935,0,3.433987204,3
1780,0,10.81977828,0,3.951243719,4
1781,0,11.73606902,1,3.526360525,2
1782,0,11.11988288,1,3.850147602,4
1783,0,11.91839057,0,2.890371758,7
1784,1,10.81977828,1,3.555348061,7
1785,0,11.11988288,1,3.433987204,5
1786,0,10.91508846,1,3.610917913,5
1787,0,12.07254125,1,4.158883083,2
1788,0,10.30895266,0,3.36729583,4
1789,0,10.81977828,1,3.496507561,4
1790,0,11.91839057,1,3.433987204,4
1791,0,10.30895266,1,3.891820298,7
1792,0,10.65725935,1,3.555348061,4
1793,11,9.76995616,1,3.555348061,6
1794,0,11.11988288,0,3.610917913,2
1795,4,10.91508846,1,3.713572067,3
1796,1,11.91839057,1,2.944438979,5
1797,0,11.37939407,0,3.33220451,5
1798,0,10.81977828,1,3.433987204,5
1799,15,9.903487553,1,3.401197382,5
1800,0,10.30895266,1,2.708050201,5
1801,0,10.30895266,0,3.80666249,5
1802,4,11.91839057,1,4.127134385,4
1803,0,11.37939407,1,3.688879454,3
1804,9,11.73606902,1,3.433987204,4
1805,0,10.53209621,0,2.48490665,4
1806,9,11.73606902,0,3.828641396,3
1807,0,10.91508846,1,3.912023005,2
1808,0,10.53209621,1,3.401197382,3
1809,0,11.73606902,0,3.761200116,3
1810,0,10.81977828,1,4.143134726,2
1811,0,11.11988288,1,3.737669618,3
1812,3,10.91508846,1,4.077537444,1
1813,0,11.37939407,1,3.737669618,3
1814,0,10.76848499,0,3.850147602,1
1815,0,11.37939407,1,4.143134726,3
1816,2,11.37939407,1,3.713572067,3
1817,0,9.903487553,0,2.944438979,5
1818,0,11.08214255,1,3.80666249,2
1819,1,11.11988288,1,3.931825633,4
1820,0,10.91508846,1,4.189654742,2
1821,0,10.30895266,1,3.044522438,2
1822,0,11.73606902,1,3.784189634,3
1823,0,10.76848499,0,3.828641396,2
1824,0,10.30895266,1,3.135494216,4
1825,0,10.81977828,0,3.80666249,6
1826,0,10.76848499,0,3.401197382,2
1827,0,10.02127059,0,3.33220451,1
1828,0,11.11988288,0,3.135494216,6
1829,0,11.08214255,1,3.63758616,3
1830,0,10.22194128,0,2.890371758,4
1831,0,10.53209621,0,4.127134385,2
1832,1,10.02127059,0,4.234106505,1
1833,0,10.22194128,1,3.555348061,2
1834,0,10.65725935,0,3.33220451,2
1835,0,11.37939407,0,3.36729583,2
1836,0,10.02127059,1,4.204692619,1
1837,0,10.91508846,0,3.891820298,2
1838,0,10.91508846,1,3.951243719,3
1839,2,11.37939407,1,3.784189634,4
1840,0,11.37939407,1,2.564949357,4
1841,1,10.65725935,1,3.784189634,2
1842,6,10.76848499,1,3.737669618,3
1843,0,10.02127059,1,3.80666249,3
1844,2,11.08214255,1,3.33220451,3
1845,2,9.76995616,1,3.871201011,2
1846,0,10.81977828,0,3.891820298,4
1847,0,10.02127059,0,3.091042453,4
1848,0,11.37939407,1,3.871201011,3
1849,1,10.81977828,1,3.63758616,5
1850,0,11.37939407,0,3.36729583,4
1851,0,11.73606902,1,3.912023005,4
1852,0,11.08214255,1,3.970291914,2
1853,0,10.30895266,0,3.218875825,3
1854,0,9.76995616,1,4.043051268,1
1855,0,11.37939407,0,3.80666249,6
1856,0,9.903487553,1,3.850147602,2
1857,0,10.38899537,0,3.401197382,1
1858,0,11.73606902,1,2.944438979,3
1859,0,10.65725935,1,3.891820298,5
1860,0,11.11988288,1,2.397895273,4
1861,0,10.91508846,1,3.433987204,2
1862,1,11.19134184,1,3.784189634,4
1863,1,10.91508846,1,3.465735903,4
1864,0,11.08214255,1,3.258096538,2
1865,0,10.76848499,0,3.970291914,3
1866,0,10.30895266,0,4.094344562,2
1867,0,10.53209621,1,3.891820298,5
1868,0,10.22194128,0,4.234106505,2
1869,0,10.91508846,1,4.189654742,2
1870,0,10.76848499,1,3.295836866,4
1871,0,10.76848499,0,3.295836866,4
1872,0,10.81977828,0,2.564949357,7
1873,2,10.53209621,1,4.189654742,2
1874,0,12.07254125,0,3.970291914,2
1875,1,10.22194128,0,3.465735903,2
1876,0,10.22194128,0,4.060443011,2
1877,11,11.37939407,1,4.094344562,2
1878,3,9.328123408,1,3.295836866,2
1879,0,10.65725935,1,2.079441542,1
1880,0,10.30895266,1,3.688879454,4
1881,1,10.91508846,1,4.143134726,2
1882,0,10.91508846,1,4.094344562,1
1883,0,10.02127059,1,4.262679877,2
1884,0,10.81977828,1,2.772588722,4
1885,0,10.76848499,1,3.401197382,1
1886,0,10.53209621,0,3.688879454,1
1887,0,10.91508846,1,3.970291914,2
1888,0,11.11988288,0,3.891820298,5
1889,0,10.30895266,1,3.761200116,5
1890,0,10.30895266,0,2.708050201,5
1891,2,10.81977828,1,3.433987204,5
1892,0,11.11988288,0,2.944438979,3
1893,0,10.81977828,1,3.912023005,6
1894,0,11.19134184,1,3.891820298,1
1895,2,11.19134184,1,3.80666249,2
1896,1,10.91508846,1,3.871201011,3
1897,1,11.19134184,1,3.63758616,5
1898,6,10.30895266,1,3.850147602,2
1899,0,10.81977828,1,3.912023005,3
1900,1,10.81977828,1,2.995732274,5
1901,0,11.37939407,1,4.043051268,3
1902,25,11.08214255,1,3.526360525,4
1903,11,11.08214255,0,3.583518938,4
1904,0,10.81977828,1,3.433987204,4
1905,0,11.37939407,1,3.713572067,5
1906,0,10.81977828,1,3.433987204,4
1907,0,10.81977828,1,3.713572067,5
1908,0,11.37939407,1,2.63905733,4
1909,0,11.37939407,0,3.80666249,4
1910,0,11.37939407,0,2.397895273,4
1911,0,10.38899537,0,4.077537444,1
1912,0,11.73606902,1,3.784189634,2
1913,0,11.73606902,1,3.044522438,4
1914,0,11.73606902,0,3.970291914,4
1915,0,10.53209621,0,3.951243719,4
1916,0,10.53209621,0,2.48490665,4
1917,3,10.81977828,1,3.135494216,5
1918,0,11.11988288,1,2.833213344,5
1919,0,9.328123408,1,3.091042453,3
1920,0,10.81977828,1,3.663561646,6
1921,0,10.30895266,1,3.17805383,2
1922,0,11.11988288,0,4.025351691,3
1923,0,9.903487553,1,3.737669618,3
1924,0,9.903487553,1,2.63905733,3
1925,0,11.08214255,1,3.761200116,4
1926,0,11.08214255,0,3.784189634,4
1927,0,10.30895266,1,3.610917913,6
1928,0,11.73606902,0,3.970291914,5
1929,0,11.11988288,0,2.708050201,5
1930,1,10.22194128,0,3.401197382,1
1931,0,8.9226583,1,3.17805383,2
1932,0,11.37939407,1,3.951243719,3
1933,1,9.903487553,1,3.663561646,5
1934,0,11.19134184,1,3.912023005,3
1935,1,11.19134184,1,3.713572067,3
1936,0,9.903487553,1,3.526360525,2
1937,0,11.73606902,1,3.80666249,4
1938,0,9.903487553,0,2.772588722,3
1939,0,11.37939407,1,3.80666249,5
1940,0,10.30895266,1,3.784189634,5
1941,0,10.65725935,1,3.688879454,4
1942,1,10.65725935,0,2.302585093,4
1943,0,10.30895266,1,3.526360525,6
1944,0,10.91508846,1,3.465735903,2
1945,0,10.91508846,0,3.583518938,2
1946,0,10.30895266,1,2.48490665,3
1947,0,11.19134184,1,3.912023005,1
1948,25,10.22194128,0,3.401197382,1
1949,2,10.22194128,0,3.80666249,1
1950,0,10.53209621,1,3.496507561,4
1951,3,10.53209621,0,3.526360525,1
1952,0,11.73606902,1,3.912023005,2
1953,0,11.37939407,1,3.784189634,2
1954,0,11.37939407,0,4.060443011,5
1955,0,10.22194128,1,3.688879454,2
1956,0,10.81977828,1,2.890371758,5
1957,0,10.91508846,0,3.80666249,1
1958,0,11.37939407,0,3.63758616,2
1959,0,12.07254125,0,3.761200116,4
1960,0,10.38899537,1,3.555348061,1
1961,1,11.37939407,1,3.761200116,2
1962,0,11.37939407,1,4.060443011,2
1963,0,9.528794103,1,3.850147602,2
1964,0,12.20607265,1,3.433987204,3
1965,0,11.37939407,1,3.433987204,4
1966,0,10.81977828,1,3.80666249,2
1967,0,10.02127059,1,4.077537444,3
1968,4,10.81977828,1,3.63758616,2
1969,4,11.37939407,1,3.63758616,5
1970,0,11.37939407,0,3.871201011,3
1971,0,11.08214255,0,3.970291914,3
1972,0,9.528794103,1,3.258096538,3
1973,0,11.08214255,0,4.204692619,2
1974,0,10.65725935,0,3.850147602,4
1975,0,10.53209621,1,3.465735903,3
1976,1,10.91508846,0,3.36729583,2
1977,0,11.19134184,1,3.63758616,3
1978,0,11.19134184,1,2.833213344,3
1979,2,12.07254125,0,4.094344562,1
1980,0,10.76848499,0,3.610917913,2
1981,0,11.37939407,0,3.135494216,5
1982,0,10.91508846,1,4.143134726,1
1983,2,11.08214255,1,3.610917913,4
1984,0,11.73606902,0,3.828641396,4
1985,14,10.65725935,1,3.526360525,5
1986,0,11.19134184,1,2.708050201,4
1987,1,10.91508846,1,3.526360525,1
1988,0,9.903487553,1,2.833213344,2
1989,2,10.91508846,0,3.433987204,2
1990,0,11.19134184,0,4.007333185,3
1991,0,10.91508846,0,3.850147602,6
1992,0,11.11988288,1,3.737669618,3
1993,8,10.76848499,0,3.465735903,4
1994,0,10.30895266,0,4.110873864,3
1995,0,12.07254125,0,3.80666249,5
1996,0,10.76848499,0,3.555348061,3
1997,0,11.08214255,0,3.737669618,4
1998,0,10.65725935,0,3.871201011,1
1999,7,11.08214255,0,3.258096538,2
2000,0,10.91508846,0,4.204692619,2
2001,2,10.38899537,1,4.110873864,2
2002,0,9.076808979,1,3.80666249,3
2003,1,9.76995616,1,3.784189634,1
2004,0,10.38899537,0,3.871201011,3
2005,0,11.37939407,1,3.33220451,2
2006,1,12.07254125,0,3.891820298,2
2007,0,11.08214255,1,3.433987204,2
2008,0,11.19134184,1,2.772588722,4
2009,7,11.73606902,1,3.555348061,3
2010,34,11.73606902,0,3.555348061,3
2011,0,10.81977828,1,3.970291914,5
2012,0,12.20607265,0,3.36729583,2
2013,0,11.37939407,0,4.025351691,2
2014,2,10.65725935,0,3.912023005,1
2015,0,10.38899537,0,3.218875825,5
2016,2,10.02127059,0,3.465735903,2
2017,0,11.37939407,0,3.526360525,3
2018,0,11.08214255,1,3.688879454,4
2019,0,11.11988288,1,3.951243719,5
2020,0,10.91508846,1,3.583518938,5
2021,0,11.11988288,1,4.060443011,2
2022,0,10.91508846,1,3.465735903,3
2023,0,11.37939407,1,3.713572067,6
2024,0,11.11988288,1,2.63905733,4
2025,4,10.30895266,1,3.526360525,2
2026,0,10.81977828,0,3.784189634,5
2027,0,11.37939407,1,3.610917913,5
2028,0,10.91508846,1,3.465735903,4
2029,0,10.91508846,0,3.526360525,4
2030,0,10.81977828,1,3.871201011,4
2031,0,10.53209621,1,3.526360525,2
2032,0,10.81977828,0,3.091042453,4
2033,0,10.81977828,1,2.772588722,4
2034,0,10.81977828,0,3.713572067,4
2035,1,10.30895266,1,3.496507561,3
2036,0,11.08214255,0,4.158883083,3
2037,2,10.81977828,1,3.713572067,2
2038,0,10.30895266,0,3.17805383,2
2039,0,10.81977828,0,4.007333185,3
2040,1,11.08214255,1,3.784189634,4
2041,0,11.08214255,1,3.044522438,4
2042,1,10.22194128,1,3.784189634,3
2043,0,10.81977828,0,4.025351691,4
2044,0,9.903487553,1,2.944438979,3
2045,1,11.37939407,0,3.784189634,8
2046,2,9.528794103,1,3.610917913,1
2047,0,10.30895266,1,3.713572067,2
2048,0,10.81977828,0,4.248495242,3
2049,0,8.9226583,0,4.110873864,2
2050,0,9.76995616,1,3.433987204,3
2051,0,10.81977828,1,2.833213344,4
2052,0,10.81977828,0,4.043051268,4
2053,0,10.30895266,0,3.218875825,2
2054,0,10.91508846,1,3.871201011,2
2055,0,11.19134184,0,3.713572067,2
2056,0,10.02127059,1,3.828641396,3
2057,0,10.76848499,1,2.772588722,4
2058,0,11.73606902,0,3.784189634,5
2059,0,10.91508846,0,4.025351691,2
2060,0,10.91508846,0,3.496507561,2
2061,0,10.02127059,0,3.663561646,3
2062,0,10.91508846,1,2.708050201,4
2063,0,11.37939407,0,3.737669618,1
2064,4,11.08214255,0,4.248495242,2
2065,0,10.53209621,1,3.583518938,2
2066,0,11.19134184,0,3.828641396,2
2067,1,11.37939407,1,3.891820298,3
2068,1,10.38899537,1,3.912023005,1
2069,2,10.22194128,0,4.276666119,2
2070,18,11.08214255,1,3.36729583,2
2071,0,10.38899537,0,4.204692619,2
2072,7,12.07254125,0,3.912023005,4
2073,1,12.07254125,0,1.386294361,4
2074,0,10.38899537,0,3.583518938,4
2075,0,10.22194128,0,4.248495242,3
2076,0,11.08214255,1,3.80666249,4
2077,0,11.08214255,1,2.708050201,4
2078,0,11.08214255,0,2.564949357,4
2079,2,11.08214255,1,4.007333185,2
2080,0,11.37939407,0,3.784189634,1
2081,0,10.91508846,0,3.970291914,3
2082,0,11.73606902,1,4.043051268,2
2083,0,11.19134184,1,3.761200116,5
2084,0,11.19134184,1,2.772588722,5
2085,0,11.19134184,1,2.564949357,5
2086,0,11.19134184,0,3.784189634,5
2087,0,11.19134184,0,2.302585093,5
2088,0,10.38899537,0,4.077537444,2
2089,2,10.91508846,1,4.234106505,2
2090,0,12.07254125,1,3.970291914,3
2091,0,12.07254125,0,3.931825633,3
2092,0,10.91508846,1,2.564949357,4
2093,0,11.08214255,0,3.663561646,3
2094,0,11.37939407,0,3.891820298,3
2095,0,11.73606902,0,2.708050201,2
2096,0,10.91508846,1,2.63905733,2
2097,0,10.30895266,1,3.784189634,2
2098,1,10.38899537,1,3.761200116,5
2099,2,10.65725935,0,4.143134726,2
2100,1,11.73606902,0,3.951243719,4
2101,0,11.73606902,0,2.995732274,4
2102,0,11.73606902,1,2.890371758,4
2103,0,11.73606902,1,2.708050201,4
2104,0,11.73606902,0,3.784189634,4
2105,0,11.19134184,0,3.784189634,3
2106,0,11.08214255,1,3.737669618,4
2107,0,8.9226583,1,3.33220451,1
2108,0,10.65725935,1,3.401197382,1
2109,0,10.22194128,1,3.828641396,2
2110,0,10.76848499,0,4.234106505,2
2111,1,11.19134184,0,3.871201011,3
2112,0,10.38899537,1,4.110873864,2
2113,1,11.73606902,1,3.850147602,4
2114,0,11.11988288,0,4.094344562,3
2115,0,12.07254125,1,3.912023005,3
2116,0,12.07254125,0,2.772588722,3
2117,3,11.37939407,0,4.094344562,3
2118,0,9.903487553,1,3.091042453,2
2119,1,11.37939407,1,3.496507561,2
2120,0,11.73606902,1,3.433987204,3
2121,0,10.76848499,1,3.951243719,3
2122,0,10.81977828,1,3.17805383,3
2123,0,10.22194128,0,3.828641396,3
2124,0,11.37939407,1,3.610917913,6
2125,0,11.37939407,1,3.784189634,4
2126,0,10.91508846,0,3.951243719,4
2127,0,10.91508846,0,3.091042453,4
2128,0,10.91508846,0,2.772588722,4
2129,0,11.37939407,0,3.36729583,1
2130,0,10.76848499,0,3.828641396,2
2131,0,10.91508846,1,3.912023005,3
2132,0,10.38899537,1,3.784189634,5
2133,0,10.91508846,1,3.970291914,2
2134,0,10.53209621,1,4.025351691,2
2135,0,10.91508846,1,3.761200116,2
2136,0,10.76848499,1,4.007333185,4
2137,0,11.08214255,0,4.248495242,2
2138,2,10.91508846,1,3.988984047,2
2139,5,10.91508846,0,4.025351691,2
2140,0,10.91508846,0,3.931825633,2
2141,0,12.20607265,1,3.871201011,4
2142,0,10.91508846,0,3.988984047,4
2143,0,9.328123408,0,4.094344562,1
2144,0,11.37939407,1,2.63905733,4
2145,5,10.91508846,0,4.158883083,1
2146,0,10.76848499,1,2.63905733,5
2147,1,11.19134184,1,3.891820298,2
2148,0,9.328123408,1,3.970291914,1
2149,0,11.37939407,0,3.784189634,4
2150,1,10.65725935,0,4.077537444,2
2151,0,10.65725935,1,3.610917913,2
2152,0,9.528794103,1,4.158883083,2
2153,4,11.73606902,1,3.713572067,3
2154,0,10.91508846,1,3.688879454,4
2155,40,11.37939407,1,3.688879454,6
2156,2,11.37939407,0,3.688879454,6
2157,0,12.07254125,0,2.772588722,3
2158,0,10.53209621,0,4.077537444,3
2159,0,11.37939407,1,2.708050201,4
2160,0,10.53209621,1,3.465735903,1
2161,0,11.08214255,0,3.688879454,4
2162,0,11.37939407,1,4.17438727,2
2163,0,10.91508846,1,3.583518938,2
2164,0,10.91508846,0,3.663561646,2
2165,4,10.38899537,1,3.33220451,2
2166,1,10.38899537,0,3.36729583,2
2167,0,11.37939407,1,2.708050201,4
2168,0,12.20607265,1,3.761200116,6
2169,0,11.73606902,1,4.025351691,2
2170,0,11.73606902,0,4.094344562,2
2171,0,10.91508846,0,2.890371758,4
2172,0,10.65725935,1,3.988984047,2
2173,0,11.73606902,1,3.80666249,3
2174,2,11.19134184,0,4.127134385,2
2175,0,11.08214255,1,3.912023005,2
2176,0,10.02127059,1,3.465735903,3
2177,4,11.73606902,1,3.583518938,4
2178,2,11.08214255,0,3.828641396,4
2179,0,11.08214255,0,2.397895273,4
2180,0,10.38899537,1,4.290459441,2
2181,0,11.37939407,0,3.555348061,3
2182,0,11.08214255,0,3.828641396,1
2183,0,11.73606902,1,4.060443011,2
2184,0,10.38899537,1,3.970291914,2
2185,5,10.76848499,1,3.713572067,3
2186,0,10.38899537,1,2.833213344,2
2187,0,10.53209621,0,4.025351691,3
2188,0,10.91508846,1,3.433987204,3
