ID,NumberofVisits,LnInc,Sex,LnAge,HHSize
2189,0,10.91508846,0,3.583518938,3
2190,0,11.19134184,0,4.248495242,2
2191,0,11.08214255,0,4.060443011,2
2192,3,10.38899537,1,4.304065093,2
2193,1,11.37939407,1,3.784189634,3
2194,2,11.37939407,0,3.850147602,3
2195,0,10.53209621,1,3.688879454,6
2196,0,10.65725935,1,3.784189634,4
2197,0,10.65725935,1,2.708050201,4
2198,3,11.73606902,0,3.970291914,5
2199,0,10.76848499,0,2.772588722,3
2200,1,10.76848499,0,4.262679877,2
2201,0,10.91508846,1,4.043051268,3
2202,0,10.91508846,1,4.007333185,3
2203,1,11.37939407,1,4.007333185,2
2204,14,10.53209621,1,3.63758616,4
2205,1,10.53209621,1,2.63905733,4
2206,1,10.53209621,0,3.688879454,4
2207,0,10.76848499,1,3.761200116,3
2208,0,11.08214255,1,3.850147602,2
2209,0,11.73606902,0,3.850147602,4
2210,0,11.37939407,0,2.564949357,4
2211,6,11.73606902,1,3.988984047,2
2212,0,10.76848499,1,3.828641396,2
2213,0,12.07254125,1,3.850147602,2
2214,0,10.53209621,1,3.761200116,4
2215,0,10.91508846,0,3.891820298,3
2216,0,10.91508846,1,4.094344562,2
2217,3,11.37939407,1,3.465735903,2
2218,0,10.38899537,1,3.63758616,2
2219,1,10.38899537,1,2.708050201,4
2220,1,12.07254125,1,4.007333185,3
2221,0,9.328123408,0,3.295836866,1
2222,1,11.37939407,0,3.988984047,2
2223,0,11.37939407,1,3.970291914,2
2224,0,11.08214255,0,4.060443011,4
2225,0,11.37939407,1,3.583518938,7
2226,1,11.37939407,1,3.36729583,2
2227,0,10.76848499,0,4.356708827,2
2228,3,11.37939407,1,3.688879454,4
2229,1,10.53209621,1,3.912023005,1
2230,0,11.73606902,0,4.007333185,4
2231,3,11.73606902,0,3.663561646,4
2232,0,11.37939407,1,3.891820298,2
2233,0,11.37939407,1,3.663561646,4
2234,0,10.65725935,1,4.060443011,2
2235,1,11.08214255,1,3.526360525,4
2236,0,9.076808979,1,3.17805383,3
2237,0,11.37939407,1,4.060443011,2
2238,0,10.91508846,1,3.663561646,4
2239,1,8.9226583,0,3.135494216,1
2240,0,10.22194128,0,2.708050201,2
2241,0,11.37939407,1,4.007333185,1
2242,0,11.19134184,0,3.970291914,4
2243,0,11.73606902,1,3.891820298,2
2244,1,11.37939407,1,3.496507561,5
2245,0,11.73606902,1,3.912023005,2
2246,1,11.37939407,0,2.995732274,5
2247,0,10.91508846,0,3.295836866,2
2248,0,11.37939407,0,4.290459441,2
2249,0,11.19134184,1,3.583518938,5
2250,6,11.08214255,0,3.970291914,4
2251,0,10.91508846,1,4.248495242,2
2252,0,10.91508846,0,4.276666119,2
2253,5,10.65725935,1,3.784189634,3
2254,0,11.73606902,0,3.828641396,4
2255,0,11.37939407,0,3.951243719,3
2256,1,11.73606902,1,3.295836866,2
2257,3,10.38899537,1,4.248495242,3
2258,0,11.37939407,0,3.912023005,2
2259,0,11.19134184,1,2.708050201,4
2260,0,11.08214255,0,4.143134726,2
2261,0,10.65725935,0,3.828641396,3
2262,2,11.73606902,1,3.713572067,4
2263,1,11.19134184,1,3.713572067,1
2264,0,12.07254125,1,4.17438727,2
2265,0,11.73606902,1,3.951243719,2
2266,0,11.08214255,1,3.988984047,2
2267,0,11.37939407,1,3.713572067,2
2268,2,11.37939407,1,3.583518938,3
2269,0,11.73606902,0,4.060443011,2
2270,11,11.37939407,1,4.143134726,2
2271,0,11.37939407,0,3.80666249,3
2272,0,11.37939407,1,4.077537444,2
2273,0,10.91508846,0,3.828641396,3
2274,0,10.65725935,1,3.688879454,8
2275,0,11.37939407,1,3.583518938,3
2276,0,11.37939407,0,3.737669618,3
2277,0,8.9226583,1,3.988984047,1
2278,0,11.73606902,0,3.784189634,3
2279,0,10.65725935,0,3.295836866,1
2280,3,11.19134184,0,3.828641396,3
2281,0,11.19134184,1,3.931825633,2
2282,1,10.91508846,1,3.555348061,3
2283,9,11.37939407,0,4.204692619,2
2284,0,10.65725935,1,3.63758616,3
2285,1,11.37939407,1,3.713572067,5
2286,0,11.37939407,1,2.63905733,5
2287,2,10.91508846,1,3.871201011,5
2288,1,10.91508846,1,2.833213344,5
2289,2,9.76995616,1,3.295836866,1
2290,0,11.37939407,1,3.737669618,6
2291,0,11.37939407,1,3.871201011,2
2292,9,11.73606902,1,3.610917913,4
2293,0,10.91508846,1,4.007333185,2
2294,0,10.91508846,1,3.526360525,4
2295,0,11.73606902,1,3.931825633,2
2296,1,11.19134184,1,3.526360525,5
2297,10,10.38899537,1,3.465735903,3
2298,5,10.38899537,0,3.496507561,3
2299,0,10.53209621,0,3.526360525,5
2300,0,11.37939407,1,3.496507561,3
2301,0,11.37939407,0,4.143134726,3
2302,1,11.37939407,0,4.060443011,3
2303,0,11.37939407,0,4.219507705,2
2304,0,10.38899537,0,4.304065093,1
2305,0,10.22194128,1,4.204692619,2
2306,0,10.02127059,1,3.433987204,2
2307,1,11.19134184,1,3.688879454,3
2308,1,11.37939407,1,3.871201011,1
2309,0,9.76995616,0,3.135494216,1
2310,0,11.37939407,1,2.564949357,4
2311,0,10.76848499,1,4.248495242,2
2312,0,10.76848499,1,3.850147602,2
2313,1,10.76848499,0,3.850147602,2
2314,0,11.37939407,0,3.828641396,3
2315,1,11.73606902,0,4.077537444,2
2316,0,10.91508846,1,3.583518938,4
2317,0,12.07254125,0,4.043051268,2
2318,1,10.02127059,0,3.465735903,1
2319,0,10.91508846,1,2.833213344,3
2320,0,10.22194128,0,3.951243719,4
2321,0,11.37939407,0,3.555348061,3
2322,0,10.53209621,1,3.663561646,3
2323,0,10.22194128,0,3.36729583,1
2324,0,11.37939407,0,3.931825633,3
2325,0,10.53209621,1,3.433987204,4
2326,0,11.08214255,1,2.63905733,3
2327,0,10.76848499,0,3.526360525,4
2328,0,10.65725935,1,3.737669618,1
2329,0,10.53209621,1,2.772588722,3
2330,0,9.76995616,0,3.737669618,5
2331,0,11.73606902,0,4.077537444,4
2332,0,10.53209621,1,3.63758616,4
2333,1,11.73606902,1,3.737669618,2
2334,0,10.65725935,1,3.63758616,4
2335,0,11.73606902,0,4.043051268,2
2336,0,10.65725935,1,3.761200116,2
2337,1,10.91508846,1,4.007333185,4
2338,0,10.38899537,0,3.891820298,3
2339,3,11.19134184,1,3.555348061,5
2340,0,11.19134184,0,3.583518938,5
2341,0,11.08214255,0,3.63758616,2
2342,0,9.76995616,0,3.044522438,2
2343,0,11.73606902,1,2.772588722,4
2344,0,11.73606902,0,2.48490665,4
2345,9,11.37939407,0,4.025351691,1
2346,0,11.37939407,1,3.33220451,2
2347,0,10.65725935,1,3.610917913,3
2348,0,10.65725935,1,3.583518938,6
2349,1,10.91508846,1,3.737669618,2
2350,0,10.38899537,1,3.555348061,3
2351,1,11.08214255,1,3.496507561,3
2352,1,10.91508846,1,3.36729583,4
2353,1,10.65725935,1,3.871201011,2
2354,0,10.91508846,1,3.295836866,3
2355,0,10.65725935,1,3.663561646,6
2356,0,10.65725935,0,3.688879454,6
2357,0,10.65725935,0,2.63905733,6
2358,0,10.65725935,1,2.772588722,2
2359,0,10.38899537,1,3.761200116,4
2360,0,11.08214255,1,3.258096538,2
2361,0,11.08214255,0,3.663561646,2
2362,2,10.38899537,0,3.555348061,1
2363,0,11.37939407,1,3.496507561,2
2364,0,11.73606902,0,4.077537444,2
2365,1,11.73606902,1,3.891820298,2
2366,0,10.65725935,1,3.401197382,2
2367,0,11.08214255,1,3.784189634,4
2368,0,11.08214255,1,2.564949357,4
2369,0,8.9226583,1,3.091042453,2
2370,0,12.20607265,1,3.496507561,4
2371,0,10.22194128,1,3.970291914,2
2372,1,11.37939407,1,3.526360525,2
2373,0,8.9226583,1,4.248495242,1
2374,0,10.91508846,1,3.526360525,5
2375,0,10.22194128,1,3.258096538,4
2376,0,10.76848499,0,4.043051268,1
2377,0,10.65725935,0,3.33220451,1
2378,3,10.38899537,0,3.258096538,3
2379,2,10.91508846,1,3.912023005,2
2380,0,10.02127059,0,3.091042453,2
2381,0,10.02127059,1,3.433987204,3
2382,0,10.38899537,0,3.871201011,3
2383,0,12.07254125,1,3.526360525,4
2384,0,10.65725935,1,3.951243719,1
2385,1,10.65725935,1,4.007333185,4
2386,0,11.37939407,1,3.737669618,2
2387,0,10.22194128,0,2.995732274,4
2388,0,10.76848499,1,2.48490665,3
2389,0,10.53209621,1,3.258096538,2
2390,0,11.08214255,1,3.044522438,3
2391,0,10.02127059,1,3.17805383,2
2392,0,11.19134184,1,3.951243719,3
2393,0,10.91508846,1,3.951243719,3
2394,0,10.65725935,1,3.218875825,2
2395,8,10.65725935,1,3.850147602,2
2396,1,10.65725935,1,2.564949357,2
2397,0,10.65725935,1,3.583518938,2
2398,0,10.22194128,1,3.931825633,1
2399,0,11.37939407,0,4.110873864,4
2400,0,11.73606902,0,3.526360525,4
2401,0,9.76995616,0,2.708050201,9
2402,1,10.91508846,0,4.189654742,2
2403,0,10.76848499,1,3.912023005,2
2404,2,11.37939407,0,3.465735903,2
2405,0,11.08214255,1,3.784189634,6
2406,0,11.08214255,1,2.63905733,6
2407,5,10.91508846,1,3.761200116,5
2408,1,10.91508846,0,2.63905733,5
2409,0,10.91508846,0,2.48490665,5
2410,0,10.02127059,1,3.737669618,4
2411,0,10.91508846,0,3.688879454,6
2412,0,10.38899537,1,3.713572067,5
2413,0,10.65725935,1,3.218875825,3
2414,0,10.65725935,1,3.295836866,2
2415,0,10.53209621,1,3.33220451,2
2416,0,10.53209621,1,3.433987204,2
2417,0,10.76848499,1,4.127134385,3
2418,0,9.528794103,0,3.218875825,2
2419,1,10.91508846,0,4.060443011,2
2420,0,11.37939407,1,3.761200116,2
2421,0,10.76848499,0,3.583518938,3
2422,0,11.73606902,0,3.850147602,5
2423,0,11.08214255,1,3.80666249,4
2424,0,11.08214255,1,2.708050201,4
2425,0,11.08214255,0,3.850147602,4
2426,0,12.07254125,0,4.043051268,2
2427,0,10.22194128,0,4.025351691,1
2428,2,10.38899537,1,4.110873864,3
2429,12,11.08214255,1,3.610917913,2
2430,0,10.38899537,0,3.258096538,1
2431,1,10.91508846,0,3.433987204,2
2432,0,9.76995616,0,3.091042453,1
2433,0,11.73606902,1,3.761200116,2
2434,0,11.19134184,0,3.80666249,2
2435,0,10.65725935,1,3.912023005,3
2436,0,11.37939407,0,3.761200116,4
2437,0,11.37939407,1,3.828641396,4
2438,0,10.02127059,0,4.234106505,2
2439,0,10.91508846,0,3.784189634,1
2440,0,11.08214255,1,4.060443011,2
2441,0,10.65725935,0,3.912023005,3
2442,0,10.91508846,0,3.33220451,2
2443,0,10.22194128,1,3.091042453,2
2444,0,10.76848499,1,3.526360525,1
2445,0,10.91508846,1,3.465735903,3
2446,1,11.19134184,0,3.850147602,5
2447,0,11.08214255,1,3.583518938,4
2448,0,11.73606902,0,3.610917913,4
2449,1,10.91508846,1,4.158883083,1
2450,0,11.37939407,0,3.850147602,4
2451,0,10.22194128,0,2.564949357,4
2452,0,10.76848499,0,3.850147602,4
2453,2,10.91508846,1,3.583518938,4
2454,0,10.65725935,1,3.688879454,2
2455,0,9.328123408,1,3.761200116,3
2456,0,10.38899537,1,3.80666249,3
2457,0,10.38899537,1,2.708050201,3
2458,1,10.76848499,1,4.043051268,2
2459,0,11.19134184,1,3.496507561,3
2460,0,11.73606902,1,3.951243719,3
2461,0,10.53209621,0,3.761200116,1
2462,2,8.9226583,0,3.433987204,1
2463,0,10.76848499,1,3.526360525,5
2464,3,10.02127059,0,4.262679877,1
2465,1,11.08214255,1,3.951243719,2
2466,0,10.53209621,1,4.094344562,1
2467,11,11.73606902,1,4.127134385,1
2468,1,11.19134184,1,3.583518938,2
2469,0,11.08214255,1,3.496507561,2
2470,2,10.76848499,1,3.583518938,3
2471,0,10.38899537,0,3.135494216,3
2472,0,11.73606902,0,3.80666249,3
2473,1,10.38899537,1,3.931825633,2
2474,0,10.38899537,1,2.944438979,4
2475,0,11.08214255,1,3.891820298,4
2476,0,11.37939407,0,3.891820298,6
2477,3,11.19134184,0,3.555348061,4
2478,0,10.65725935,1,3.583518938,4
2479,0,11.08214255,1,3.610917913,2
2480,0,10.38899537,1,2.772588722,5
2481,0,11.08214255,1,3.850147602,4
2482,0,10.30895266,0,2.833213344,4
2483,4,11.08214255,1,3.951243719,2
2484,0,11.37939407,0,3.850147602,5
2485,0,10.76848499,0,3.583518938,3
2486,1,11.37939407,1,4.060443011,2
2487,2,11.37939407,0,4.094344562,2
2488,1,11.08214255,1,4.007333185,2
2489,0,11.19134184,0,4.204692619,2
2490,0,9.528794103,0,3.36729583,5
2491,0,10.38899537,1,3.610917913,5
2492,0,10.38899537,0,2.564949357,5
2493,0,10.38899537,0,2.397895273,5
2494,5,11.19134184,1,3.713572067,2
2495,1,11.37939407,1,3.583518938,4
2496,5,11.37939407,0,3.496507561,2
2497,0,10.65725935,1,3.583518938,4
2498,0,10.91508846,0,3.526360525,3
2499,2,10.38899537,0,3.526360525,4
2500,0,11.73606902,1,3.663561646,3
2501,0,10.91508846,1,3.465735903,3
2502,0,11.73606902,1,3.688879454,4
2503,0,11.08214255,1,4.127134385,4
2504,0,10.91508846,0,3.912023005,3
2505,0,10.53209621,1,3.988984047,2
2506,0,11.19134184,1,4.077537444,2
2507,0,11.19134184,1,3.218875825,4
2508,0,11.73606902,1,3.688879454,4
2509,1,11.73606902,1,3.713572067,3
2510,0,11.37939407,1,3.970291914,1
2511,0,11.19134184,1,2.833213344,5
2512,0,10.02127059,1,2.995732274,4
2513,1,12.20607265,1,3.496507561,5
2514,0,10.91508846,1,3.401197382,2
2515,1,11.73606902,1,3.713572067,7
2516,1,11.37939407,1,3.761200116,5
2517,1,9.528794103,1,3.091042453,4
2518,2,11.73606902,1,3.713572067,2
2519,0,12.20607265,0,3.828641396,5
2520,0,11.19134184,0,3.784189634,1
2521,0,10.53209621,0,2.564949357,3
2522,0,10.91508846,1,3.63758616,3
2523,0,11.19134184,1,3.610917913,5
2524,0,11.19134184,1,2.302585093,5
2525,0,11.37939407,1,3.526360525,3
2526,0,10.53209621,1,3.433987204,3
2527,0,10.91508846,1,3.761200116,5
2528,0,10.91508846,1,2.708050201,5
2529,0,9.528794103,1,3.17805383,1
2530,0,10.91508846,1,3.80666249,1
2531,0,10.91508846,1,3.36729583,1
2532,0,10.91508846,0,2.833213344,4
2533,1,10.91508846,1,3.496507561,4
2534,2,11.73606902,1,3.80666249,1
2535,7,10.91508846,1,4.077537444,2
2536,0,11.19134184,1,4.060443011,2
2537,0,11.37939407,1,2.944438979,3
2538,0,10.91508846,1,3.610917913,4
2539,1,10.91508846,1,3.912023005,3
2540,0,10.91508846,1,2.564949357,3
2541,0,11.37939407,1,2.772588722,3
2542,1,11.37939407,1,4.060443011,2
2543,0,9.528794103,1,2.995732274,2
2544,0,10.91508846,1,3.465735903,2
2545,0,11.37939407,1,3.496507561,3
2546,0,12.20607265,1,3.555348061,6
2547,3,12.20607265,1,3.63758616,3
2548,1,11.73606902,1,3.850147602,3
2549,12,10.91508846,1,4.060443011,3
2550,2,10.53209621,1,3.871201011,1
2551,0,9.528794103,1,3.135494216,1
2552,0,11.73606902,1,3.36729583,2
2553,0,10.53209621,1,3.433987204,2
2554,0,10.02127059,0,3.135494216,2
2555,1,10.91508846,1,3.713572067,3
2556,1,10.91508846,0,4.143134726,2
2557,0,11.19134184,1,3.135494216,6
2558,0,10.91508846,1,3.737669618,5
2559,0,11.37939407,0,3.871201011,2
2560,0,10.91508846,1,3.401197382,4
2561,0,11.37939407,1,3.713572067,3
2562,0,11.37939407,0,3.828641396,3
2563,0,11.37939407,1,3.401197382,2
2564,0,10.53209621,1,3.850147602,4
2565,0,11.19134184,1,3.871201011,2
2566,3,11.73606902,1,3.970291914,2
2567,0,10.91508846,1,3.295836866,2
2568,0,10.91508846,1,3.80666249,1
2569,0,11.19134184,1,3.737669618,3
2570,0,11.19134184,1,3.044522438,3
2571,1,10.91508846,0,4.219507705,2
2572,3,11.37939407,1,4.077537444,3
2573,0,11.19134184,0,3.401197382,2
2574,0,10.91508846,1,3.737669618,2
2575,0,11.19134184,1,3.828641396,4
2576,0,11.19134184,0,2.833213344,4
2577,1,11.19134184,1,3.36729583,4
2578,0,10.91508846,1,3.526360525,6
2579,0,10.02127059,1,2.564949357,4
2580,0,10.53209621,1,3.33220451,3
2581,0,11.73606902,1,3.663561646,4
2582,0,10.91508846,0,3.713572067,2
2583,4,11.19134184,1,3.496507561,4
2584,0,11.19134184,1,4.043051268,5
2585,0,11.19134184,1,3.295836866,5
2586,0,10.02127059,1,3.663561646,4
2587,0,12.20607265,0,3.091042453,4
2588,1,11.19134184,0,2.708050201,3
2589,0,10.53209621,0,3.931825633,5
2590,0,11.37939407,1,3.737669618,3
2591,0,11.37939407,1,2.63905733,3
2592,0,10.91508846,1,3.258096538,4
2593,0,11.37939407,1,3.80666249,2
2594,0,10.53209621,1,3.218875825,2
2595,0,10.91508846,1,3.496507561,4
2596,1,11.37939407,1,3.713572067,4
2597,0,11.37939407,1,2.63905733,4
2598,0,10.91508846,0,2.564949357,6
2599,0,11.37939407,1,2.833213344,4
2600,0,10.91508846,1,3.610917913,3
2601,0,11.73606902,1,3.433987204,4
2602,0,11.19134184,1,3.688879454,4
2603,0,11.19134184,0,3.784189634,4
2604,1,10.91508846,0,3.80666249,4
2605,0,10.53209621,1,2.564949357,3
2606,0,11.73606902,1,2.833213344,5
2607,0,11.37939407,1,3.761200116,2
2608,0,11.73606902,0,3.828641396,2
2609,0,11.37939407,1,2.995732274,3
2610,0,10.53209621,1,3.401197382,4
2611,0,10.53209621,0,3.401197382,4
2612,0,11.37939407,1,3.80666249,4
2613,0,12.20607265,1,2.833213344,3
2614,0,11.37939407,1,2.890371758,3
2615,0,11.73606902,1,2.564949357,5
2616,1,11.37939407,1,3.828641396,3
2617,0,10.91508846,1,3.871201011,2
2618,0,10.53209621,1,3.951243719,1
2619,0,10.91508846,1,3.63758616,3
2620,0,10.91508846,1,2.708050201,3
2621,0,10.91508846,1,2.708050201,6
2622,0,10.91508846,0,3.688879454,6
2623,0,10.91508846,1,2.63905733,4
2624,4,10.91508846,1,3.091042453,2
2625,0,10.02127059,1,4.110873864,2
2626,0,11.73606902,1,3.17805383,3
2627,0,11.37939407,0,3.496507561,4
2628,0,10.53209621,1,2.944438979,4
2629,0,10.91508846,1,3.33220451,4
2630,3,11.37939407,1,3.663561646,5
2631,0,10.91508846,1,3.36729583,3
2632,1,9.528794103,1,3.091042453,1
2633,1,10.91508846,1,3.970291914,2
2634,0,10.91508846,1,3.610917913,2
2635,0,10.91508846,1,2.564949357,4
2636,0,11.37939407,0,2.397895273,4
2637,0,10.91508846,1,2.63905733,2
2638,0,11.19134184,1,3.891820298,3
2639,0,11.19134184,1,3.258096538,4
2640,0,10.91508846,1,2.944438979,3
2641,0,11.73606902,1,3.465735903,2
2642,1,10.91508846,1,2.772588722,2
2643,0,11.37939407,1,2.63905733,6
2644,0,11.73606902,1,3.688879454,4
2645,2,11.73606902,1,3.828641396,4
2646,0,11.73606902,0,2.63905733,4
2647,0,10.91508846,1,2.708050201,3
2648,0,11.73606902,0,3.496507561,2
2649,0,11.19134184,1,3.850147602,4
2650,0,10.53209621,0,3.951243719,1
2651,0,12.20607265,1,4.060443011,3
2652,4,11.37939407,1,3.465735903,4
2653,0,10.53209621,1,3.044522438,4
2654,4,10.91508846,1,3.761200116,4
2655,0,9.528794103,1,3.17805383,1
2656,0,10.53209621,0,3.970291914,4
2657,1,10.53209621,1,4.262679877,1
2658,10,11.37939407,1,3.970291914,3
2659,0,11.19134184,1,3.135494216,5
2660,4,11.19134184,1,3.931825633,3
2661,1,11.37939407,1,3.784189634,2
2662,0,11.19134184,1,2.890371758,4
2663,0,10.91508846,1,3.850147602,1
2664,0,10.53209621,1,3.761200116,3
2665,0,11.73606902,1,3.33220451,2
2666,17,10.53209621,1,3.713572067,4
2667,1,10.91508846,1,3.761200116,2
2668,0,11.37939407,1,3.526360525,4
2669,0,11.37939407,1,3.970291914,3
2670,0,11.19134184,1,4.043051268,2
2671,1,11.19134184,1,3.713572067,6
2672,0,10.91508846,1,3.912023005,2
2673,0,10.53209621,1,3.465735903,1
2674,0,11.37939407,1,3.044522438,4
2675,0,11.37939407,1,3.526360525,4
2676,0,10.53209621,1,2.708050201,2
2677,0,11.19134184,1,4.110873864,2
2678,0,10.53209621,1,2.995732274,4
2679,0,10.91508846,0,3.713572067,4
2680,0,11.19134184,1,3.970291914,2
2681,0,11.19134184,1,2.995732274,3
2682,0,11.73606902,1,3.871201011,2
2683,0,10.53209621,0,3.258096538,1
2684,0,10.91508846,1,3.737669618,5
2685,0,10.91508846,1,3.36729583,2
2686,0,11.37939407,0,3.433987204,2
2687,0,11.37939407,1,2.833213344,6
2688,0,10.53209621,1,3.465735903,4
2689,0,10.91508846,0,4.077537444,2
2690,0,10.53209621,1,3.610917913,2
2691,0,10.53209621,0,2.708050201,2
2692,0,10.91508846,1,3.610917913,4
2693,0,11.19134184,1,3.610917913,1
2694,0,10.91508846,1,3.784189634,1
2695,0,10.02127059,1,3.970291914,2
2696,0,10.91508846,1,3.912023005,2
2697,49,11.19134184,1,3.36729583,4
2698,0,11.19134184,1,3.218875825,4
2699,0,10.02127059,1,2.564949357,5
2700,0,11.73606902,1,4.007333185,2
2701,0,10.53209621,1,3.828641396,1
2702,0,12.20607265,1,3.988984047,3
2703,0,11.19134184,0,3.36729583,3
2704,0,11.73606902,1,3.988984047,3
2705,6,11.73606902,1,3.33220451,4
2706,0,11.37939407,1,3.135494216,3
2707,1,12.20607265,1,3.583518938,4
2708,4,11.37939407,1,3.713572067,3
2709,0,12.20607265,1,3.784189634,4
2710,0,12.20607265,1,2.772588722,4
2711,0,12.20607265,0,2.48490665,4
2712,0,10.02127059,1,2.995732274,2
2713,0,11.37939407,1,3.931825633,2
2714,0,11.37939407,0,3.688879454,2
2715,2,10.91508846,1,3.496507561,2
2716,0,10.53209621,0,2.63905733,5
2717,1,10.53209621,1,3.663561646,1
2718,0,10.91508846,0,3.496507561,2
2719,0,10.91508846,1,2.772588722,5
2720,0,10.91508846,0,3.713572067,5
2721,0,10.91508846,1,4.060443011,3
2722,0,11.73606902,1,3.828641396,4
2723,0,11.19134184,1,3.433987204,2
2724,0,9.528794103,1,2.944438979,2
2725,0,11.37939407,0,3.970291914,2
2726,0,11.19134184,1,3.044522438,3
2727,0,10.53209621,1,2.890371758,4
2728,0,11.73606902,1,2.833213344,3
